,adjClose,change,changeOverTime,changePercent,close,date,high,label,low,open,unadjustedVolume,volume,vwap
262,93.78,-0.54,-0.004712,-0.4712,114.06,2020-04-22,115.04,"April 22, 20",112.38,114.6,7412479,7412479,113.83
263,95.39,1.7,0.0149,1.49,116.01,2020-04-23,117.62,"April 23, 20",113.88,114.31,7198154,7198154,115.84
264,98.04,2.21,0.0189,1.89,119.24,2020-04-24,119.5,"April 24, 20",115.45,117.03,5215251,5215251,118.06
265,98.98,0.34,0.0028324,0.28324,120.38,2020-04-27,121.41,"April 27, 20",119.95,120.04,5150295,5150295,120.58
266,99.25,-1.68,-0.0137,-1.37,120.72,2020-04-28,122.56,"April 28, 20",119.87,122.4,4997893,4997893,121.05
267,101.16,-0.18,-0.0014609,-0.14609,123.03,2020-04-29,123.62,"April 29, 20",121.92,123.21,5499450,5499450,122.86
268,98.7,-0.92,-0.0076058,-0.76058,120.04,2020-04-30,121.67,"April 30, 20",119.71,120.96,6941047,6941047,120.47
269,95.8,-1.26,-0.0107,-1.07,116.51,2020-05-01,118.04,"May 01, 20",116.05,117.77,5152073,5152073,116.87
270,95.65,0.82,0.007099,0.7099,116.33,2020-05-04,116.61,"May 04, 20",114.14,115.51,4202723,4202723,115.69
271,96.35,-0.77,-0.0065276,-0.65276,117.19,2020-05-05,118.85,"May 05, 20",117.08,117.96,4078772,4078772,117.71
272,96.82,-0.07,-0.0005941266,-0.05941266,117.75,2020-05-06,118.59,"May 06, 20",117.03,117.82,4042372,4042372,117.79
273,96.57,-1.67,-0.0142,-1.42,115.9,2020-05-07,117.84,"May 07, 20",115.54,117.57,4615580,4615580,116.42
274,97.97,0.3,0.002558,0.2558,117.58,2020-05-08,117.81,"May 08, 20",115.74,117.28,5232615,5232615,117.04
275,97.65,0.75,0.0064405,0.64405,117.2,2020-05-11,118.02,"May 11, 20",115.36,116.45,3697924,3697924,116.86
276,95.8,-2.63,-0.0224,-2.24,114.97,2020-05-12,118.85,"May 12, 20",114.97,117.6,5004587,5004587,116.27
277,92.19,-4.03,-0.0351,-3.51,110.64,2020-05-13,114.71,"May 13, 20",109.8,114.67,6153409,6153409,111.72
278,93.16,2.28,0.0208,2.08,111.81,2020-05-14,111.94,"May 14, 20",106.89,109.53,5501332,5501332,110.21
279,93.18,1.01,0.0091131,0.91131,111.84,2020-05-15,112.23,"May 15, 20",110.18,110.83,5006470,5006470,111.41
280,96.83,1.6,0.014,1.4,116.21,2020-05-18,116.98,"May 18, 20",114.48,114.61,4399162,4399162,115.89
281,95.82,-0.86,-0.0074228,-0.74228,115.0,2020-05-19,116.8,"May 19, 20",114.86,115.86,3390191,3390191,115.55
282,96.69,0.43,0.0037194,0.37194,116.04,2020-05-20,117.08,"May 20, 20",115.3,115.61,4017372,4017372,116.14
283,94.89,-1.79,-0.0155,-1.55,113.88,2020-05-21,116.37,"May 21, 20",113.74,115.67,4184941,4184941,114.66
284,94.31,-0.94,-0.0082369,-0.82369,113.18,2020-05-22,114.22,"May 22, 20",112.42,114.12,4373117,4373117,113.27
285,96.99,0.44,0.0037941,0.37941,116.41,2020-05-26,117.23,"May 26, 20",115.69,115.97,5720888,5720888,116.44
286,100.0,1.53,0.0129,1.29,120.02,2020-05-27,120.3,"May 27, 20",118.04,118.49,5990965,5990965,119.45
287,99.2,-2.24,-0.0185,-1.85,119.05,2020-05-28,121.39,"May 28, 20",118.76,121.29,4095404,4095404,119.73
288,99.49,1.18,0.0099805,0.99805,119.41,2020-05-29,119.63,"May 29, 20",116.86,118.23,8294675,8294675,118.63
289,99.49,0.24,0.0020141,0.20141,119.4,2020-06-01,120.22,"June 01, 20",118.58,119.16,3003798,3003798,119.4
290,100.37,0.32,0.0026636,0.26636,120.46,2020-06-02,120.46,"June 02, 20",119.18,120.14,3115093,3115093,120.03
291,102.8,1.81,0.0149,1.49,123.37,2020-06-03,123.9,"June 03, 20",121.41,121.56,4097914,4097914,122.9
292,102.67,1.06,0.0086771,0.86771,123.22,2020-06-04,123.28,"June 04, 20",121.43,122.16,4042581,4042581,122.64
293,105.2,-1.75,-0.0137,-1.37,126.25,2020-06-05,128.33,"June 05, 20",125.96,128.0,6163764,6163764,126.85
294,108.14,3.33,0.0263,2.63,129.78,2020-06-08,129.9,"June 08, 20",126.45,126.45,5617543,5617543,128.71
295,105.05,-1.58,-0.0124,-1.24,126.07,2020-06-09,127.72,"June 09, 20",125.26,127.65,5641706,5641706,126.35
296,103.45,-2.18,-0.0173,-1.73,124.16,2020-06-10,126.41,"June 10, 20",124.09,126.34,4952601,4952601,124.89
297,94.01,-7.67,-0.0637,-6.37,112.82,2020-06-11,120.55,"June 11, 20",112.66,120.49,12304726,12304726,115.34
298,97.11,0.63,0.0054348,0.54348,116.55,2020-06-12,117.71,"June 12, 20",114.03,115.92,6506434,6506434,116.1
299,96.9,2.35,0.0206,2.06,116.3,2020-06-15,116.99,"June 15, 20",113.09,113.95,5385959,5385959,115.46
300,99.69,0.15,0.0012552,0.12552,119.65,2020-06-16,121.89,"June 16, 20",117.74,119.5,5864608,5864608,119.76
301,98.9,-1.61,-0.0134,-1.34,118.69,2020-06-17,120.7,"June 17, 20",117.97,120.3,3302013,3302013,119.12
302,98.9,1.11,0.0094396,0.94396,118.7,2020-06-18,118.93,"June 18, 20",116.95,117.59,2997208,2997208,118.19
303,97.56,-3.54,-0.0293,-2.93,117.08,2020-06-19,121.24,"June 19, 20",116.87,120.62,8471554,8471554,118.4
304,96.44,-1.0,-0.0085653,-0.85653,115.75,2020-06-22,117.11,"June 22, 20",115.23,116.75,4993081,4993081,116.03
305,95.12,-2.48,-0.0213,-2.13,114.16,2020-06-23,117.5,"June 23, 20",113.99,116.64,6937700,6937700,115.21
306,92.74,-1.82,-0.0161,-1.61,111.3,2020-06-24,113.12,"June 24, 20",110.78,113.12,7061546,7061546,111.73
307,94.82,2.17,0.0194,1.94,113.8,2020-06-25,113.97,"June 25, 20",110.99,111.63,6412608,6412608,112.92
308,93.35,-1.02,-0.0090218,-0.90218,112.04,2020-06-26,113.76,"June 26, 20",111.15,113.06,11244605,11244605,112.31
309,95.39,1.69,0.015,1.5,114.48,2020-06-29,114.51,"June 29, 20",112.21,112.79,4350837,4350837,113.73
310,96.2,1.51,0.0133,1.33,115.46,2020-06-30,115.87,"June 30, 20",113.77,113.95,4099797,4099797,115.03
311,94.43,-1.65,-0.0144,-1.44,113.33,2020-07-01,115.9,"July 01, 20",113.16,114.98,4869967,4869967,114.13
312,95.35,0.01,8.73897e-05,0.00873897,114.44,2020-07-02,116.08,"July 02, 20",114.02,114.43,3919362,3919362,114.84
313,95.74,-1.02,-0.0087992,-0.87992,114.9,2020-07-06,116.49,"July 06, 20",114.21,115.92,4231488,4231488,115.2
314,93.66,-1.36,-0.012,-1.2,112.41,2020-07-07,114.25,"July 07, 20",112.17,113.77,4474893,4474893,112.94
315,93.77,-0.34,-0.0030123,-0.30123,112.53,2020-07-08,113.42,"July 08, 20",111.36,112.87,5431669,5431669,112.44
316,92.17,-2.19,-0.0194,-1.94,110.62,2020-07-09,112.81,"July 09, 20",110.13,112.81,4982098,4982098,111.19
317,94.28,2.73,0.0247,2.47,113.15,2020-07-10,113.36,"July 10, 20",110.22,110.42,4482842,4482842,112.24
318,94.95,-0.55,-0.0048031,-0.48031,113.96,2020-07-13,115.67,"July 13, 20",113.44,114.51,4864632,4864632,114.36
319,96.07,1.9,0.0168,1.68,115.3,2020-07-14,115.57,"July 14, 20",112.73,113.4,4742982,4742982,114.53
320,97.98,0.57,0.004871,0.4871,117.59,2020-07-15,118.51,"July 15, 20",116.78,117.02,4679176,4679176,117.63
321,98.78,1.28,0.0109,1.09,118.56,2020-07-16,119.01,"July 16, 20",116.79,117.28,4530121,4530121,118.12
322,99.66,0.69,0.0058022,0.58022,119.61,2020-07-17,120.11,"July 17, 20",117.78,118.92,4167892,4167892,119.17
323,100.66,0.28,0.0023231,0.23231,120.81,2020-07-20,121.48,"July 20, 20",119.64,120.53,10384374,10384374,120.64
324,100.42,-4.87,-0.0388,-3.88,120.52,2020-07-21,126.36,"July 21, 20",120.27,125.39,16063004,16063004,122.38
325,102.5,2.65,0.022,2.2,123.01,2020-07-22,123.78,"July 22, 20",120.27,120.36,8572388,8572388,122.35
326,101.43,-1.69,-0.0137,-1.37,121.73,2020-07-23,123.68,"July 23, 20",121.56,123.42,4414225,4414225,122.32
327,100.2,-0.66,-0.0054582,-0.54582,120.26,2020-07-24,122.04,"July 24, 20",119.98,120.92,3693531,3693531,120.76
328,100.54,1.29,0.0108,1.08,120.66,2020-07-27,120.76,"July 27, 20",119.23,119.37,3905136,3905136,120.22
329,99.15,-1.29,-0.0107,-1.07,119.0,2020-07-28,120.78,"July 28, 20",118.69,120.29,4370397,4370397,119.49
330,99.83,0.73,0.0061303,0.61303,119.81,2020-07-29,120.45,"July 29, 20",118.61,119.08,2963109,2963109,119.62
331,97.9,-0.77,-0.0065105,-0.65105,117.5,2020-07-30,118.45,"July 30, 20",116.29,118.27,4171553,4171553,117.41
332,97.93,0.22,0.0018754,0.18754,117.53,2020-07-31,117.58,"July 31, 20",115.76,117.31,5519847,5519847,116.96
333,99.02,0.77,0.0065216,0.65216,118.84,2020-08-03,118.94,"August 03, 20",116.78,118.07,3688301,3688301,118.19
334,100.24,1.94,0.0164,1.64,120.31,2020-08-04,120.33,"August 04, 20",118.37,118.37,3625541,3625541,119.67
335,99.93,-1.23,-0.0102,-1.02,119.93,2020-08-05,121.18,"August 05, 20",119.13,121.16,3786102,3786102,120.08
336,100.47,1.07,0.008954,0.8954,120.57,2020-08-06,120.71,"August 06, 20",119.5,119.5,3574287,3574287,120.26
337,100.84,1.39,0.0118,1.18,119.46,2020-08-07,119.57,"August 07, 20",117.79,118.07,3818946,3818946,118.94
338,102.58,1.62,0.0135,1.35,121.52,2020-08-10,121.64,"August 10, 20",119.67,119.9,4150842,4150842,120.95
339,102.29,-1.92,-0.0156,-1.56,121.18,2020-08-11,124.73,"August 11, 20",121.04,123.1,5231255,5231255,122.32
340,102.25,-0.87,-0.0071311,-0.71311,121.13,2020-08-12,122.17,"August 12, 20",120.34,122.0,3692066,3692066,121.21
341,100.9,-0.89,-0.0073908,-0.73908,119.53,2020-08-13,120.83,"August 13, 20",119.28,120.42,3317180,3317180,119.88
342,101.1,1.02,0.0085902,0.85902,119.76,2020-08-14,120.04,"August 14, 20",118.46,118.74,3099716,3099716,119.42
343,100.43,-0.77,-0.0064306,-0.64306,118.97,2020-08-17,120.07,"August 17, 20",118.94,119.74,3514665,3514665,119.32
344,100.81,-0.07,-0.0005857741,-0.05857741,119.43,2020-08-18,119.98,"August 18, 20",118.78,119.5,3014990,3014990,119.39
345,99.94,-0.95,-0.0079604,-0.79604,118.39,2020-08-19,119.98,"August 19, 20",118.07,119.34,3916119,3916119,118.81
346,99.38,-0.05,-0.0004245203,-0.04245203,117.73,2020-08-20,118.59,"August 20, 20",117.41,117.78,2679015,2679015,117.91
347,99.39,0.14,0.0011905,0.11905,117.74,2020-08-21,118.05,"August 21, 20",116.93,117.6,3540815,3540815,117.57
348,101.43,1.8,0.0152,1.52,120.15,2020-08-24,120.52,"August 24, 20",117.93,118.35,4258057,4258057,119.53
349,100.59,-1.3,-0.0108,-1.08,119.16,2020-08-25,121.24,"August 25, 20",119.02,120.46,3114674,3114674,119.81
350,100.21,-0.75,-0.0062783,-0.62783,118.71,2020-08-26,119.62,"August 26, 20",118.5,119.46,3544162,3544162,118.94
351,100.59,0.05,0.0004197448,0.04197448,119.17,2020-08-27,119.6,"August 27, 20",118.53,119.12,3580144,3580144,119.1
352,100.93,0.11,0.0009208103,0.09208103,119.57,2020-08-28,119.79,"August 28, 20",118.76,119.46,3242182,3242182,119.37
353,99.51,-1.85,-0.0155,-1.55,117.89,2020-08-31,119.74,"August 31, 20",117.62,119.74,5049983,5049983,118.42
354,99.59,0.52,0.0044274,0.44274,117.97,2020-09-01,118.5,"September 01, 20",116.78,117.45,3300444,3300444,117.75
355,103.44,4.26,0.036,3.6,122.54,2020-09-02,123.04,"September 02, 20",118.15,118.28,6895650,6895650,121.24
356,100.43,-3.57,-0.0291,-2.91,118.98,2020-09-03,124.24,"September 03, 20",118.21,122.55,5979773,5979773,120.47
357,98.7,-1.96,-0.0165,-1.65,116.92,2020-09-04,119.84,"September 04, 20",115.91,118.88,6295037,6295037,117.56
358,97.82,-0.91,-0.0077918,-0.77918,115.88,2020-09-08,117.47,"September 08, 20",115.4,116.79,5449974,5449974,116.25
359,98.67,0.12,0.0010277,0.10277,116.88,2020-09-09,118.26,"September 09, 20",115.96,116.76,3944152,3944152,117.03
360,97.29,-1.88,-0.016,-1.6,115.26,2020-09-10,118.15,"September 10, 20",114.95,117.14,4161406,4161406,116.12
361,98.02,0.07,0.0006031883,0.06031883,116.12,2020-09-11,117.3,"September 11, 20",115.42,116.05,3711313,3711313,116.28
362,98.53,-0.26,-0.0022226,-0.22226,116.72,2020-09-14,117.95,"September 14, 20",116.41,116.98,3809009,3809009,117.03
363,98.81,-0.36,-0.0030659,-0.30659,117.06,2020-09-15,117.97,"September 15, 20",116.86,117.42,3049299,3049299,117.3
364,100.25,1.45,0.0124,1.24,118.76,2020-09-16,120.29,"September 16, 20",117.31,117.31,3962666,3962666,118.79
365,100.81,2.2,0.0188,1.88,119.43,2020-09-17,120.03,"September 17, 20",116.61,117.23,3317180,3317180,118.69
366,99.07,-1.44,-0.0121,-1.21,117.36,2020-09-18,119.43,"September 18, 20",117.26,118.8,5639614,5639614,118.01
367,97.04,-0.22,-0.0019101,-0.19101,114.96,2020-09-21,115.39,"September 21, 20",113.37,115.18,5555724,5555724,114.57
368,97.25,0.17,0.0014777,0.14777,115.21,2020-09-22,116.11,"September 22, 20",114.27,115.04,3093859,3093859,115.2
369,95.9,-1.89,-0.0164,-1.64,113.6,2020-09-23,116.24,"September 23, 20",113.22,115.49,4120612,4120612,114.36
370,95.3,-0.01,-8.85661e-05,-0.00885661,112.9,2020-09-24,114.26,"September 24, 20",111.36,112.91,3709325,3709325,112.84
371,95.99,1.29,0.0115,1.15,113.72,2020-09-25,114.16,"September 25, 20",111.8,112.43,3089570,3089570,113.22
372,98.24,1.11,0.0096296,0.96296,116.38,2020-09-28,116.95,"September 28, 20",115.11,115.27,3670623,3670623,116.15
373,97.6,-0.45,-0.003877,-0.3877,115.62,2020-09-29,116.82,"September 29, 20",114.92,116.07,2203504,2203504,115.79
374,98.19,0.28,0.002413,0.2413,116.32,2020-09-30,117.5,"September 30, 20",115.49,116.04,3411111,3411111,116.44
375,97.72,-1.22,-0.0104,-1.04,115.76,2020-10-01,117.88,"October 01, 20",115.07,116.98,3359438,3359438,116.24
376,97.3,1.47,0.0129,1.29,115.27,2020-10-02,116.4,"October 02, 20",113.59,113.8,3059759,3059759,115.09
377,98.46,0.16,0.0013736,0.13736,116.64,2020-10-05,117.35,"October 05, 20",115.73,116.48,3190823,3190823,116.57
378,98.43,-0.58,-0.0049492,-0.49492,116.61,2020-10-06,119.34,"October 06, 20",116.24,117.19,4050426,4050426,117.4
379,100.13,1.33,0.0113,1.13,118.61,2020-10-07,118.92,"October 07, 20",116.94,117.28,2944908,2944908,118.16
380,106.11,0.6,0.0047958,0.47958,125.71,2020-10-08,129.54,"October 08, 20",124.06,125.11,26452189,26452189,126.44
381,103.13,-4.03,-0.0319,-3.19,122.17,2020-10-09,126.2,"October 09, 20",121.99,126.2,8737970,8737970,123.45
382,102.66,-0.82,-0.0066972,-0.66972,121.62,2020-10-12,122.61,"October 12, 20",120.88,122.44,4848315,4848315,121.7
383,100.96,-1.4,-0.0116,-1.16,119.6,2020-10-13,121.56,"October 13, 20",118.99,121.0,5654781,5654781,120.05
384,101.64,0.77,0.0064365,0.64365,120.4,2020-10-14,121.36,"October 14, 20",119.63,119.63,3899593,3899593,120.46
385,100.79,0.78,0.0065756,0.65756,119.4,2020-10-15,119.71,"October 15, 20",118.4,118.62,3541024,3541024,119.17
386,101.63,0.72,0.0060165,0.60165,120.39,2020-10-16,120.87,"October 16, 20",119.18,119.67,4927078,4927078,120.15
387,101.3,-1.22,-0.0101,-1.01,120.0,2020-10-19,121.75,"October 19, 20",119.58,121.22,7822720,7822720,120.44
388,94.72,-2.32,-0.0203,-2.03,112.21,2020-10-20,114.87,"October 20, 20",111.7,114.53,22490151,22490151,112.93
389,92.86,-1.53,-0.0137,-1.37,110.0,2020-10-21,112.51,"October 21, 20",109.74,111.53,10204044,10204044,110.75
390,93.42,0.73,0.00664,0.664,110.67,2020-10-22,110.96,"October 22, 20",108.01,109.94,8217167,8217167,109.88
391,93.61,-0.48,-0.0043096,-0.43096,110.9,2020-10-23,111.49,"October 23, 20",110.45,111.38,4072496,4072496,110.95
392,90.56,-2.14,-0.0196,-1.96,107.28,2020-10-26,109.85,"October 26, 20",106.92,109.42,7534756,7534756,108.02
393,89.22,-1.52,-0.0142,-1.42,105.7,2020-10-27,107.28,"October 27, 20",105.19,107.22,6209161,6209161,106.06
394,86.07,-1.92,-0.0185,-1.85,101.96,2020-10-28,104.9,"October 28, 20",101.26,103.88,9860956,9860956,102.71
395,87.89,1.59,0.0155,1.55,104.12,2020-10-29,104.82,"October 29, 20",101.86,102.53,7071169,7071169,103.6
396,90.11,3.6,0.0349,3.49,106.75,2020-10-30,106.88,"October 30, 20",103.01,103.15,8285889,8285889,105.55
397,91.12,0.24,0.0022284,0.22284,107.94,2020-11-02,108.82,"November 02, 20",107.31,107.7,5555829,5555829,108.03
398,92.13,0.15,0.0013763,0.13763,109.14,2020-11-03,110.56,"November 03, 20",108.63,108.99,4397698,4397698,109.45
399,90.31,-0.41,-0.0038179,-0.38179,106.98,2020-11-04,108.9,"November 04, 20",106.27,107.39,6066905,6066905,107.38
400,92.62,1.4,0.0129,1.29,109.72,2020-11-05,110.22,"November 05, 20",108.04,108.32,5127701,5127701,109.33
401,92.03,-1.0,-0.0090893,-0.90893,109.02,2020-11-06,110.04,"November 06, 20",108.4,110.02,5490663,5490663,109.16
402,94.59,-2.25,-0.02,-2.0,110.45,2020-11-09,114.47,"November 09, 20",110.2,112.7,9405841,9405841,111.71
403,96.54,1.16,0.0104,1.04,112.72,2020-11-10,112.97,"November 10, 20",111.14,111.56,5881449,5881449,112.28
404,95.95,-0.88,-0.0077924,-0.77924,112.05,2020-11-11,113.15,"November 11, 20",111.11,112.93,4486922,4486922,112.1
405,93.74,-1.08,-0.0097702,-0.97702,109.46,2020-11-12,111.25,"November 12, 20",108.49,110.54,6797117,6797117,109.74
406,95.67,1.59,0.0144,1.44,111.71,2020-11-13,112.21,"November 13, 20",109.95,110.12,4898000,4898000,111.29
407,96.9,0.05,0.0004420866,0.04420866,113.15,2020-11-16,113.34,"November 16, 20",111.97,113.1,5536896,5536896,112.82
408,96.36,0.09,0.0008004981,0.08004981,112.52,2020-11-17,113.33,"November 17, 20",111.92,112.43,4324687,4324687,112.59
409,95.6,-0.91,-0.008086,-0.8086,111.63,2020-11-18,113.65,"November 18, 20",111.62,112.54,4818713,4818713,112.3
410,95.94,0.62,0.005565,0.5565,112.03,2020-11-19,112.28,"November 19, 20",110.79,111.41,3597822,3597822,111.7
411,95.74,-0.63,-0.0056035,-0.56035,111.8,2020-11-20,112.85,"November 20, 20",111.56,112.43,5255418,5255418,112.07
412,98.32,2.54,0.0226,2.26,114.81,2020-11-23,115.22,"November 23, 20",112.11,112.27,5910318,5910318,114.05
413,101.87,3.41,0.0295,2.95,118.95,2020-11-24,119.24,"November 24, 20",115.5,115.54,8109115,8109115,117.9
414,101.69,1.22,0.0104,1.04,118.74,2020-11-25,118.86,"November 25, 20",116.74,117.52,4326151,4326151,118.11
415,101.81,0.14,0.001179,0.1179,118.88,2020-11-27,119.8,"November 27, 20",118.46,118.74,2187395,2187395,119.05
416,101.13,-0.55,-0.0046359,-0.46359,118.09,2020-11-30,119.5,"November 30, 20",117.68,118.64,6263448,6263448,118.42
417,100.83,-0.71,-0.0059941,-0.59941,117.74,2020-12-01,120.3,"December 01, 20",117.67,118.45,5553319,5553319,118.57
418,102.03,1.69,0.0144,1.44,119.14,2020-12-02,119.16,"December 02, 20",117.03,117.45,3860472,3860472,118.44
419,101.2,-0.53,-0.004465,-0.4465,118.17,2020-12-03,119.37,"December 03, 20",117.87,118.7,4757417,4757417,118.47
420,104.14,3.09,0.0261,2.61,121.61,2020-12-04,121.78,"December 04, 20",118.2,118.52,5776849,5776849,120.53
421,102.09,-1.71,-0.0141,-1.41,119.22,2020-12-07,121.39,"December 07, 20",119.09,120.93,8701151,8701151,119.9
422,102.92,0.37,0.0030882,0.30882,120.18,2020-12-08,120.77,"December 08, 20",119.16,119.81,5643170,5643170,120.04
423,103.81,0.94,0.0078157,0.78157,121.21,2020-12-09,122.07,"December 09, 20",120.17,120.27,6813121,6813121,121.15
424,102.31,-1.33,-0.011,-1.1,119.46,2020-12-10,121.35,"December 10, 20",119.45,120.79,5024147,5024147,120.09
425,101.74,0.18,0.0015175,0.15175,118.8,2020-12-11,119.99,"December 11, 20",118.17,118.62,4687544,4687544,118.99
426,101.14,-1.71,-0.0143,-1.43,118.1,2020-12-14,120.69,"December 14, 20",118.04,119.81,5282300,5282300,118.94
427,103.1,1.47,0.0124,1.24,120.39,2020-12-15,120.39,"December 15, 20",118.01,118.92,4556585,4556585,119.6
428,102.79,-0.36,-0.0029903,-0.29903,120.03,2020-12-16,121.0,"December 16, 20",119.78,120.39,4738485,4738485,120.27
429,102.79,-0.51,-0.004231,-0.4231,120.03,2020-12-17,120.54,"December 17, 20",119.42,120.54,3962248,3962248,120.0
430,103.04,0.25,0.0020821,0.20821,120.32,2020-12-18,120.84,"December 18, 20",119.47,120.07,7900229,7900229,120.21
431,101.02,-0.56,-0.0047249,-0.47249,117.96,2020-12-21,118.72,"December 21, 20",116.37,118.52,6397022,6397022,117.68
432,101.2,0.28,0.0023751,0.23751,118.17,2020-12-22,118.76,"December 22, 20",117.03,117.89,4535561,4535561,117.99
433,101.44,0.02,0.0001688761,0.01688761,118.45,2020-12-23,119.7,"December 23, 20",118.3,118.43,2817819,2817819,118.82
434,102.09,-0.29,-0.0024268,-0.24268,119.21,2020-12-24,119.6,"December 24, 20",118.75,119.5,1842111,1842111,119.18
435,102.19,-0.27,-0.0022575,-0.22575,119.33,2020-12-28,121.03,"December 28, 20",118.99,119.6,3781499,3781499,119.78
436,101.36,-1.48,-0.0123,-1.23,118.36,2020-12-29,119.96,"December 29, 20",117.82,119.84,3647402,3647402,118.71
437,101.8,0.51,0.0043089,0.43089,118.87,2020-12-30,119.36,"December 30, 20",118.19,118.36,3535794,3535794,118.81
438,103.06,1.58,0.0133,1.33,120.34,2020-12-31,120.49,"December 31, 20",118.54,118.76,3738822,3738822,119.79
439,101.47,-1.83,-0.0152,-1.52,118.49,2021-01-04,120.38,"January 04, 21",117.63,120.32,5417443,5417443,118.83
440,103.27,1.08,0.0090369,0.90369,120.59,2021-01-05,121.11,"January 05, 21",119.13,119.51,6395872,6395872,120.28
441,105.85,2.28,0.0188,1.88,123.6,2021-01-06,126.08,"January 06, 21",121.15,121.32,8322708,8322708,123.61
442,105.61,-1.0,-0.0080438,-0.80438,123.32,2021-01-07,124.72,"January 07, 21",122.62,124.32,4714740,4714740,123.55
443,105.23,-0.04,-0.0003254149,-0.03254149,122.88,2021-01-08,123.63,"January 08, 21",121.4,122.92,4891305,4891305,122.64
444,105.27,0.61,0.0049869,0.49869,122.93,2021-01-11,123.98,"January 11, 21",122.05,122.32,5859587,5859587,122.98
445,105.79,0.12,0.0009723685,0.09723685,123.53,2021-01-12,124.14,"January 12, 21",122.31,123.41,3921663,3921663,123.33
446,103.91,-2.13,-0.0173,-1.73,121.34,2021-01-13,124.04,"January 13, 21",120.9,123.47,8030874,8030874,122.09
447,105.59,0.91,0.0074352,0.74352,123.3,2021-01-14,124.44,"January 14, 21",121.94,122.39,7848347,7848347,123.22
448,105.12,0.1,0.0008153947,0.08153947,122.74,2021-01-15,123.56,"January 15, 21",122.06,122.64,5131153,5131153,122.79
449,105.63,-0.24,-0.0019419,-0.19419,123.35,2021-01-19,123.89,"January 19, 21",122.46,123.59,5646308,5646308,123.23
450,106.5,0.36,0.0029032,0.29032,124.36,2021-01-20,125.3,"January 20, 21",122.91,124.0,5856240,5856240,124.19
451,107.78,1.46,0.0117,1.17,125.86,2021-01-21,126.42,"January 21, 21",124.33,124.4,13116003,13116003,125.54
452,97.11,-2.0,-0.0173,-1.73,113.39,2021-01-22,115.39,"January 22, 21",112.2,115.39,39814421,39814421,113.66
453,97.08,-0.17,-0.0014973,-0.14973,113.37,2021-01-25,114.28,"January 25, 21",112.28,113.54,14315974,14315974,113.31
454,100.29,3.16,0.0277,2.77,117.1,2021-01-26,117.2,"January 26, 21",113.21,113.94,11186656,11186656,115.84
455,100.27,0.37,0.0031703,0.31703,117.08,2021-01-27,119.3,"January 27, 21",116.27,116.71,12705239,12705239,117.55
456,98.31,-2.6,-0.0221,-2.21,114.8,2021-01-28,117.78,"January 28, 21",114.79,117.4,8455969,8455969,115.79
457,97.52,-1.06,-0.009223,-0.9223,113.87,2021-01-29,115.97,"January 29, 21",113.67,114.93,12369473,12369473,114.5
458,98.69,0.61,0.0053215,0.53215,115.24,2021-02-01,115.63,"February 01, 21",113.51,114.63,6538023,6538023,114.79
459,97.79,0.08,0.0007010779,0.07010779,114.19,2021-02-02,115.68,"February 02, 21",114.03,114.11,6633627,6633627,114.63
460,97.53,0.08,0.0007029877,0.07029877,113.88,2021-02-03,114.53,"February 03, 21",112.93,113.8,7024308,7024308,113.78
461,99.08,1.06,0.0092463,0.92463,115.7,2021-02-04,115.77,"February 04, 21",113.64,114.64,4771957,4771957,115.04
462,99.71,0.75,0.0064834,0.64834,116.43,2021-02-05,116.45,"February 05, 21",115.22,115.68,4775722,4775722,116.04
463,101.2,0.94,0.0080184,0.80184,118.17,2021-02-08,118.53,"February 08, 21",117.02,117.23,6158848,6158848,117.91
464,101.3,0.19,0.0016303,0.16303,116.73,2021-02-09,117.21,"February 09, 21",115.73,116.54,4933982,4933982,116.56
465,101.42,-0.76,-0.0064615,-0.64615,116.86,2021-02-10,117.98,"February 10, 21",115.88,117.62,5090673,5090673,116.91
466,100.31,-1.04,-0.0089171,-0.89171,115.59,2021-02-11,116.84,"February 11, 21",115.33,116.63,5629154,5629154,115.92
467,100.22,-0.19,-0.0016425,-0.16425,115.49,2021-02-12,116.02,"February 12, 21",114.81,115.68,4049275,4049275,115.44
468,99.62,-0.08,-0.0006964395,-0.06964395,114.79,2021-02-16,115.3,"February 16, 21",114.11,114.87,6945231,6945231,114.73
469,99.53,0.67,0.0058762,0.58762,114.69,2021-02-17,115.26,"February 17, 21",113.79,114.02,4141219,4141219,114.58
470,100.16,0.22,0.0019097,0.19097,115.42,2021-02-18,115.62,"February 18, 21",114.44,115.2,5646413,5646413,115.16
471,98.72,-1.68,-0.0146,-1.46,113.76,2021-02-19,115.45,"February 19, 21",113.17,115.44,6881320,6881320,114.13
472,100.27,2.25,0.0199,1.99,115.54,2021-02-22,115.8,"February 22, 21",113.23,113.29,6149643,6149643,114.86
473,100.15,-0.2,-0.0017301,-0.17301,115.4,2021-02-23,116.01,"February 23, 21",114.53,115.6,4739740,4739740,115.32
474,102.22,2.3,0.0199,1.99,117.79,2021-02-24,118.06,"February 24, 21",115.22,115.49,6087720,6087720,117.02
475,101.61,-0.86,-0.0072918,-0.72918,117.08,2021-02-25,118.88,"February 25, 21",116.96,117.94,5953623,5953623,117.64
476,98.67,-3.17,-0.0271,-2.71,113.7,2021-02-26,116.87,"February 26, 21",113.65,116.87,9467346,9467346,114.74
